id,url,city_slug,title,city,date,content,original_text_raw,original_text_spaced,translation_ru,translation_en_1,translation_en_2,unique_id
1122/1123,https://gramoty.ru/birchbark/document/show/novgorod/1122/1123/,novgorod,Грамота №1122/1123,Новгород,1420‒1430 (с вероятным смещением назад или вперёд),Черновик завещания Прокопия,прокопью·наєсипинавасильєвиснꙑ·полъчетвортарублѧ·начернициниоулици·наилинархиинаєгобратинаиванинаивлелихъдитехъ·трирублинакостьки·наѻнаньинидвигривни·далубъсоли·па[т]ерикедадваполти·напугвици·нає̈идѣтехъ·полтина·дакоробьꙗржи·наѻсташкинаєгодѣтехъ·полтина………к(-нам)а[кс]имковиб[ра](т)иполторꙑгривнꙑкунънасестинам[о]є[и]наꙩвдотьи·полтина(·а)[прик]азꙑваюзѧтюсвоємумартушу·нає̈ниниженинамавури·полторигривниполътретьигривнꙑ⁘,прокопью · на єсипи на васильєви снꙑ · полъ четворта рублѧ · на черницини оулици · на илинархи и на єго брати на ивани на ивлелихъ дитехъ · три рубли на костьки · на ѻнаньини дви гривни · да лубъ соли · па[т]ерике да два полти · на пугвици · на є̈и дѣтехъ · полтина · да коробьꙗ ржи · на ѻсташки на єго дѣтехъ · полтина … … …к‐ (- на м)а[кс]имкови б[ра](т)и полторꙑ гривнꙑ кунъ на сести на м[о]є[и] на ꙩвдотьи · полтина (· а) [прик]азꙑваю зѧтю своєму мартушу · на є̈нини жени на мавури · полтори гривни полъ третьи гривнꙑ ⁘,"{Должниками Прокопия выступают:} 1) Есип, сын Василия, 2) Илинарх и Иван, дети Иева c Черницыной улицы, 3) Костка, сын Онании, 4) Пугвица с детьми, 5) Осташка с детьми, 6) [неизвестный], брат Максимка, 7) Овдотья, сестра завещателя, 8) Мавура, жена Ены.",,,novgorod_1122/1123
1138,https://gramoty.ru/birchbark/document/show/novgorod/1138/,novgorod,Грамота №1138,Новгород,1320‒1340 (с вероятным смещением назад),От Селефонта к Спирку (упрек должнику),ѿселефо∙нта∙къ∙спирку что∙ѥси∙запо∙вѣдалъ∙спо∙луру блѧчему∙есине прислалъ,ѿ селефо∙нта ∙ къ ∙ спирку что ∙ ѥси ∙ запо∙вѣдалъ ∙ с по∙лу ру‐ блѧ чему ∙ еси не прислалъ,"‛От Селефонта к Спирку. [Те деньги] с половины рубля, о которых ты объявил, почему до сих пор не прислал [их]?’",,,novgorod_1138
1139,https://gramoty.ru/birchbark/document/show/novgorod/1139/,novgorod,Грамота №1139,Новгород,1100‒1120,От Коснятина к Пёке (передача взыскания долга),отъкъснѧтинакъпькѣ:севъдалеесигюрѧтѣ:е҃:сорочькъ агюрѧтаоуменевъзѧле:е҃:сороцькъ:авъзьмита мооугюрѧтѣтꙑаѧзъхоцюоутебевъзѧти,отъ къснѧтина къ пькѣ : се въдале еси гюрѧтѣ :е҃: сорочькъ а гюрѧта оу мене възѧле :е҃: сороцькъ : а възьми та‐ мо оу гюрѧтѣ тꙑ а ѧзъ хоцю оу тебе възѧти,"‛От Коснятина к Пёке. Ты дал Гюряте 5 сорочков, а у меня Гюрята взял 5 сорочков. А возьми там ты [вcю cумму] у Гюряты, а я возьму у тебя’.",,,novgorod_1139
1140,https://gramoty.ru/birchbark/document/show/novgorod/1140/,novgorod,Грамота №1140,Новгород,1180‒1200 (с вероятным смещением вперёд),Фрагмент коллективной петиции с упоминанием голода,… … …[к]-[голод]ени[в]ол[ь]с[ь]ло ваанꙑньчанамон[ь]сочимоего[бꙑ]лопꙋсти (ти)…,… … …[к]- [голод]е ни [в]о л[ь]с[ь] ло‐ ва а нꙑньча намо н[ь] со чимо его [бꙑ]ло пꙋсти‐ (ти) …,"‛… голод, и в лесу нет охоты. Так что нам не с чем было его послать …’",,,novgorod_1140
1141,https://gramoty.ru/birchbark/document/show/novgorod/1141/,novgorod,Грамота №1141,Новгород,1100‒1120,«3 векши‎»,:г:вѣкошь,:г: вѣкошь,‛3 векши’.,,,novgorod_1141
1142,https://gramoty.ru/birchbark/document/show/novgorod/1142/,novgorod,Грамота №1142,Новгород,1400‒1410 (с вероятным смещением назад или вперёд),Рядная грамота с упоминанием посулов,… …[ѡмъсл]… …(гр)амотѣивз… (н)а посулехъ уведаш(асѧ)…иапосемъ… …удьѣниц… …,… … [ѡмъ сл]… … (гр)амотѣ и вз… (н)а посулехъ уведаш(асѧ)…и а по семъ … …удьѣ ниц… …,,,,novgorod_1142
1143,https://gramoty.ru/birchbark/document/show/novgorod/1143/,novgorod,Грамота №1143,Новгород,1400‒1410 (с вероятным смещением назад или вперёд),Сообщение о конфликте,… животъипавлем[ѣх]-… съдворанесварисьигу… сѧдапавлазав… …,… животъ и павле м[ѣх]- … съ двора не сварись и гу… сѧ да павла за в… …,"‘…И Павел взял мех и пошел со двора, [говоря]: “не сердись!”. А Гу(став), осердясь, схватил Павла за волосы…’.",,,novgorod_1143
1144,https://gramoty.ru/birchbark/document/show/novgorod/1144/,novgorod,Грамота №1144,Новгород,1160‒1180 (с вероятным смещением назад),От Боричка (или Борички) к Доброше (просьба сообщить цену за услуги чиновника),отъборицкграмотакъдобро шинаколикѣхоцешивъдатиотрокъ авъспишимиграмота,отъ борицк грамота къ добро‐ ши на коликѣ хоцеши въдати отрокъ а въспиши ми грамота,"‛От Боричка (или Борички) грамота к Доброше. Напиши мне грамоту, за сколько дашь отрока’.",,,novgorod_1144
1145,https://gramoty.ru/birchbark/document/show/novgorod/1145/,novgorod,Грамота №1145,Новгород,1420‒1430 (с вероятным смещением назад или вперёд),Фрагмент с упоминанием Панея,…ивановичпан[ѣи]… …издѣсеизꙑмал…,… иванович пан[ѣи] … …и здѣсе изꙑмал …,,,,novgorod_1145
1146,https://gramoty.ru/birchbark/document/show/novgorod/1146/,novgorod,Грамота №1146,Новгород,1420‒1430 (с вероятным смещением назад или вперёд),Долговая запись,...(кор) (об)[иӏ]ржинапетрѣна[в](аси) левѣнавелицковѣру[бль] насмонкѣназахарьӏнѣ[за] мхомъполъторарублѧнана умѣнакуриловиполъторар ублѧнамолвот[и](цехъ),... (кор)‐ (об)[иӏ] ржи на петрѣ на [в](аси)‐ левѣ на велицковѣ ру[бль] на смонкѣ на захарьӏнѣ [за] мхомъ полътора рублѧ на на‐ умѣ на курилови полътора р‐ ублѧ на молвот[и](цехъ),,,,novgorod_1146
