text,century,city,year
'+ отъ петра къ маренѣ ци ти пъцьне кнѧзь кꙋпьцѣ надѣливати аци ти присъле къ тъбѣ а тꙑ емꙋ мълъви тꙑ кнѧже вѣдаешь цьтъ мꙋжь мъре зимꙋси възѧле тъ ...,XII_2,novgorod,1170
... къ ѳоме ...,XII_2,novgorod,1190
...‐ се дворо про... ъмъ...,XII_2,novgorod,1190
ѿ отъ дъ...-тъ дм д,XII_2,novgorod,1190
покланѧние от завида къ те кѣ оу котораго ти сꙑноу вьрьшь повели оти ѿъдадѧ датть маренѣ оже ѧ придоу ти въдажь опѧть вьрьшью же и покланѧю ти сѧ,XII_2,novgorod,1170
... рѣзана въ середоу на рꙑбахъ ·ї҃: въ пѧтьницоу на рꙑбахъ ·ї҃ на смолѣ в҃ї оушькъ положена коуна ѫ радѧтѣ не възѧто полъ третьѣ гривьнѣ,XII_2,novgorod,1170
...-оу : ѧле ти сѧ есьмь за погосто : аци цьто ми ...,XII_2,novgorod,1170
покланѧние · отъ братилѣ · къ за... ...тве ти полотьскѣ д... ...,XII_2,novgorod,1170
отъ незнанъка къ рюрѣ хоцеши ли платити ·ꙅ҃· гривьнъ · али не хочеши а поеди въ городъ,XII_2,novgorod,1190
... люче хотославлю землю кромѣ труфан... оже ти съвьрьжеть шишакъ рало посъли же сна житище отрокомъ оти орють орогъ а ѧ пьшеничю · правлю · а отрокоже ти шишакъ гонить · посади же въ радъковѣ вежькѣ,XII_2,novgorod,1190
Два срединных фрагмента соответствие строк лишь предположительно: ...езда... мене борисе а повѣжь емоу ... ...а... хотѧ · а поуст... ... отъ степана къ бе... Фрагменты конечной части грамоты: то же ѧ даѧло коун... а брате его добр... ...оу а жи заслало въ погостъ въ въхъ то с... ...гривьнѣ а по полоу цетвьрьтѣ на мѣсѧчь,XII_2,novgorod,1170
...ениѥ ...деть а такоѥ же ... испꙑ...,XII_2,novgorod,1170
стьпане бьрьвьнъ,XII_2,novgorod,1170
"вероятно, основное письмо ... пъвели нѣкъмоу ѿ оуцинѧть ... жемецюженѣ окънъ бꙑше стрѣлъкꙑ ... и кланѧю ти сѧ вероятно, приписка а полостецю крени церъноу а кроу... ошее же а цето истерѧешь а оу пѧтьлѣѧ ... вѣверицѣ",XII_2,novgorod,1170
... ... кадь · дови осмини и четвьртиноу а п сорокоу ризано : на тоилиричи ...,XII_2,novgorod,1170
...ъ дань... ...кома се в... ...авде о... ...ъложа ест...,XII_2,novgorod,1170
...оу и ко ѧкоше не дають вирьних‐ ...е ти не водадѧть а то ти дова моу‐ ...,XII_2,novgorod,1170
...ѧти ногато и рьзан...,XII_2,novgorod,1170
...е ти есмь а собꙑти ми ... свое,XII_2,novgorod,1170
... въдамъ тамо ажо ти не въда‐ ... ...овлъ лега ми е въ девѧносът- ... гривьнъ,XII_2,novgorod,1170
... покланѧние въздоен...,XII_2,novgorod,1170
...ѧ ...пра ...:оу ...ми предаво вꙑ ...иживохо,XII_2,novgorod,1170
оу пьсоковьнѣ е҃: коунъ и гривьна · оу ѳимѣ е҃· коунъ · оу завида ·е҃· гривьнъ · въ тоулѣ ·д҃· гривьнѣ серебра · а се даю въхо братоу,XII_2,novgorod,1170
ѿ борѧте къ борисꙋ : емли за свои отрокъ колико ти годьно : правъ ти есть съли же на съводъ къ селѧномъ : правъ ти есть : и сочилъ есмь : и тѣ же ·в҃· гривьне на сватѧтѣ възьми,XII_2,novgorod,1190
... ...мале ю пропередъ мъною ачи то ти почьне пьнати не їми вѣрѣ соудилѣ ... ...‐ годьно ...,XII_2,novgorod,1170
отъ нѣгъла къ петръкоу и къ ѧкъши сънаѧле землоу на :е҃: лѣтъ а нꙑнѣ въкоупъникѣ пришъ и съгонилѣ и соуди староста и неслоуе,XII_2,novgorod,1170
...чьвѣ отрокь ...,XII_2,novgorod,1150
... ветъхъе клѣмѧт... ... сторове и чѣлоую тѧ,XII_2,novgorod,1170
'+ ѿ жиръка къ завидоу се въсълале захарьѧ ... ... въспиши грамотоу къ мънѣ лоубо ли а саме... ...‐ вьрьти тобою а промꙑсли о томъ :,XII_2,novgorod,1150
покланѧни ѿ тоудорока ко ма ше...,XII_2,novgorod,1150
... ко монѣ ... ...тале есмь ...,XII_2,novgorod,1170
... лоубо : обоѧтьника : ...,XII_2,novgorod,1150
... и гривена оу ога...,XII_2,novgorod,1150
... ... во борзѣхо ити ти ми кꙑевꙋ брать сотвори жь ми добро а ѧзо ти сѧ отоплачꙋ а и чѣлꙋю тѧ,XII_2,novgorod,1170
... твьрдѧтины ти нивы ...,XII_2,novgorod,1170
ѿтъ коузьме и отъ дети его къ рагоуилови ко старьшоумоу коръвоу тобе во полоуторь гривьне и сире а то гривьною крилъ есмь и дьсѧть сигово и полъть во дьсѧть коуно а попови твоемоу коръвоу во гривьноу а троке твое чистило есмь и даѧлъ дарꙑ а сь еси поѧлъ оу мьне роубоу и паръбоко во сьми гривьно а дроугоую робоу во довоу гривьноу да бласлови тѧ бо҃го а сь на мѧ чето воздираеши и на мое дети кото ли на мѧ тѧжоу дьеть тѧ бъ҃ пострьчьть оужь на мѧ и на мое дети а во то еси и дова отрока а ѧ съ дьтьми то къ коуно дошьъ пискпоу во дворо тък... ... ... отъ по... боудьть да то тоу боудоу ото нхо посадьникоу со пи... ото весьхо шьсть а ни ѧ тобе кобѧжанино ни ѧ тобь скоудьтина а и горъзно ми бешь тоу тъгда да надо вьсьмь тѧ бласловило а тꙑ спепане пьрьпесаво на харотитию посъли жь ...,XII_2,novgorod,1150
...адат... ... въ съто : къде ми любо : а тамо ...,XII_2,novgorod,1150
... коуне и гривьна оу ... ... коуне оу медовеника десѧть коуно оу ...жѧнина поло десѧте коуне,XII_2,novgorod,1150
'+ се илько поклепали ти мѧ · а въходить мѧ погосте ротѣ а не виновате есьмъ · ни вѣкъшею · а посъли отрокъ на погостъ · передъ кꙑмъ боудеши въдале,XII_2,novgorod,1150
... къ иваноу то ти за петръмъ полъ ...,XII_2,novgorod,1150
...адьлъ бери... ... обърънь дѣтъкъ мъихъ ...,XII_2,novgorod,1150
...оу а мꙑ шьли шьли же ...,XII_2,novgorod,1150
...оадо·оестери...,XII_2,novgorod,1150
...ръкоу тꙑ же о‐ ...сълалъ дъмитръ грамотоу ...кънѧзю а ба҃ дѣлѧ отъгъци‐ ... грамотоу и покланѧю ти сѧ,XII_2,novgorod,1150
...лъза... ...коуша...,XII_2,novgorod,1150
... нь забꙑваи моего ... добрѣ створѧ помоли ...,XII_1,novgorod,1130
`+ ѿ дьѧка и ѿ илькѣ се посълаховѣ лоукънъ ·ѕ· на ·ӏ҃· а масла ·г҃· молоствѣ а середѣ ·в҃· свиньи хрьбьта ·в҃· а ·г҃· заѧцѣи тетеревѣ · и кълъбасоу а конѧ ·в҃· и сторова,XII_1,novgorod,1130
...мь оба сорока на семи гривьно а цего ти хотѧ ни собь ...,XII_2,novgorod,1150
... отъ имоволожѧнъ къ ... ... покладено оть не будеть ...,XII_2,novgorod,1150
отъ васа ...,XII_2,novgorod,1150
ѿ дъмитра мольба къ п... попꙑтаї съчетъкѣ слоужьбьн... и коубицѣ въдаї съ кънигами,XII_2,novgorod,1150
Первый фрагмент ... дворъ шьдъ нарѧди жо ... ... ...овѣ сороубѣ ед... Второй фрагмент ...‐ дъ поѣди ... ними пъвозъ · ѧ бꙑхъ ... ... ни ни молодога а ... ... за то ...,XII_2,novgorod,1150
'-онеюжом...,XII_2,novgorod,1150
цѣлъвъ ѿ петра къ дьмъшѣ даи микоулѣ кꙑшькѣ гривьнъ ·ꙅ· възьмѧ оу маренѣ · самъ же приведѧ его даи же передъ мареною · ци ти ѧръко въспросить а томоу не даи · и цѣлоую тѧ добрѣ же створѧ исправи же самъ,XII_2,novgorod,1150
покланѧнье ѿ бъръза и отъ поутеши и отъ въхоѣ дроужинѣ къ петръкоу се еси въдале землю намъ во и свѧтопълъкъ а нꙑнѣ п... ... ...‐ го боуде въ тобѣ оправьи нꙑ бг҃а дѣлѧ али опоуть а жѧдѣноу въдаѣе ...,XII_2,novgorod,1150
... ...стилѣ оу жиръцкѣ ви‐ ... три на десѧ гривнѣ бе ...нѧ скъта оу гъвъшѣ ... гривнѣ а кънѧзꙑ ... дати ведете гъ‐ ... тебе къ дроужинѣ ...кинъмъ къ варѧж‐ ... и цѣлоую тѧ,XII_2,novgorod,1150
